title,description,published date,url,publisher
Meta/Oculus expands in Seattle's stadium district as tech giants anticipate regional light rail - GeekWire,Meta/Oculus expands in Seattle's stadium district as tech giants anticipate regional light rail  GeekWire,2022-01-10,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5nZWVrd2lyZS5jb20vMjAyMi9tZXRhLW9jdWx1cy1leHBhbmRzLWluLXNlYXR0bGVzLXN0YWRpdW0tZGlzdHJpY3QtYXMtY29tcGFuaWVzLXN0YXJ0LXRvLWFudGljaXBhdGUtcmVnaW9uYWwtbGlnaHQtcmFpbC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.geekwire.com', 'title': 'GeekWire'}"
"Facebook's Meta Is Growing in Austin, Plans to Hire 400 - Built In Austin","Facebook's Meta Is Growing in Austin, Plans to Hire 400  Built In Austin",2022-01-10,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmJ1aWx0aW5hdXN0aW4uY29tL2FydGljbGVzL21ldGEtbmV3LWF1c3Rpbi1vZmZpY2UtZmFjZWJvb2staGlyaW5nLTQwMNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.builtinaustin.com', 'title': 'Built In Austin'}"
UK data watchdog seeks talks with Meta over child protection concerns - The Guardian,UK data watchdog seeks talks with Meta over child protection concerns  The Guardian,2022-01-10,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjIvamFuLzA5L3VrLWRhdGEtd2F0Y2hkb2ctc2Vla3MtdGFsa3Mtd2l0aC1tZXRhLW92ZXItY2hpbGQtcHJvdGVjdGlvbi1jb25jZXJuc9IBeGh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjIvamFuLzA5L3VrLWRhdGEtd2F0Y2hkb2ctc2Vla3MtdGFsa3Mtd2l0aC1tZXRhLW92ZXItY2hpbGQtcHJvdGVjdGlvbi1jb25jZXJucw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
Judge says the FTC's Meta monopoly lawsuit can go forward - The Verge,Judge says the FTC's Meta monopoly lawsuit can go forward  The Verge,2022-01-11,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIyLzEvMTEvMjI4Nzg4MDgvZnRjLW1ldGEtZmFjZWJvb2stbGF3c3VpdC1ydWxpbmctcmV2aXNlZC1jb21wbGFpbnQtZGlzY292ZXJ50gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
"Meta, Formerly Facebook, Signs Big Office Lease in Texas - The Real Deal","Meta, Formerly Facebook, Signs Big Office Lease in Texas  The Real Deal",2022-01-10,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vdGhlcmVhbGRlYWwuY29tL25ldy15b3JrLzIwMjIvMDEvMTAvbWV0YS1nb2VzLW1lZ2Etb24tdGV4YXMtb2ZmaWNlLXNwYWNlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://therealdeal.com', 'title': 'The Real Deal'}"
Meta eyes 2024 for move into 66-floor tower at Sixth and Guadalupe - Community Impact,Meta eyes 2024 for move into 66-floor tower at Sixth and Guadalupe  Community Impact,2022-01-11,https://news.google.com/rss/articles/CBMiiAFodHRwczovL2NvbW11bml0eWltcGFjdC5jb20vYXVzdGluL2NlbnRyYWwtYXVzdGluL2ltcGFjdHMvMjAyMi8wMS8xMC9tZXRhLWV5ZXMtMjAyNC1mb3ItbW92ZS1pbnRvLTY2LWZsb29yLXRvd2VyLWF0LXNpeHRoLWFuZC1ndWFkYWx1cGUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://communityimpact.com', 'title': 'Community Impact'}"
"Meta-analysis of human prediction error for incentives, perception, cognition, and action | Neuropsychopharmacology - Nature.com","Meta-analysis of human prediction error for incentives, perception, cognition, and action | Neuropsychopharmacology  Nature.com",2022-01-11,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxMzg2LTAyMS0wMTI2NC0z0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
"Facebook Antitrust Suit Can Move Forward, Judge Says - The New York Times","Facebook Antitrust Suit Can Move Forward, Judge Says  The New York Times",2022-01-11,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMDEvMTEvdGVjaG5vbG9neS9mYWNlYm9vay1hbnRpdHJ1c3QtZnRjLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
Twitch TV Show 'Meta' Explained - GameRant,Twitch TV Show 'Meta' Explained  GameRant,2022-01-11,https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vZ2FtZXJhbnQuY29tL3R3aXRjaC10di1zaG93LW1ldGEtZXhwbGFpbmVkLWRtY2Ev0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://gamerant.com', 'title': 'GameRant'}"
Tony Xu Joins Meta Board of Directors - Meta Store,Tony Xu Joins Meta Board of Directors  Meta Store,2022-01-11,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wMS90b255LXh1LWpvaW5zLW1ldGEtYm9hcmQtb2YtZGlyZWN0b3JzL9IBTGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wMS90b255LXh1LWpvaW5zLW1ldGEtYm9hcmQtb2YtZGlyZWN0b3JzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}"
Judge says the FTC's Meta monopoly lawsuit can go forward - The Verge,Judge says the FTC's Meta monopoly lawsuit can go forward  The Verge,2022-01-11,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIyLzEvMTEvMjI4Nzg4MDgvZnRjLW1ldGEtZmFjZWJvb2stbGF3c3VpdC1ydWxpbmctcmV2aXNlZC1jb21wbGFpbnQtZGlzY292ZXJ50gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
Meta eyes 2024 for move into 66-floor tower at Sixth and Guadalupe - Community Impact,Meta eyes 2024 for move into 66-floor tower at Sixth and Guadalupe  Community Impact,2022-01-11,https://news.google.com/rss/articles/CBMiiAFodHRwczovL2NvbW11bml0eWltcGFjdC5jb20vYXVzdGluL2NlbnRyYWwtYXVzdGluL2ltcGFjdHMvMjAyMi8wMS8xMC9tZXRhLWV5ZXMtMjAyNC1mb3ItbW92ZS1pbnRvLTY2LWZsb29yLXRvd2VyLWF0LXNpeHRoLWFuZC1ndWFkYWx1cGUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://communityimpact.com', 'title': 'Community Impact'}"
"Meta-analysis of human prediction error for incentives, perception, cognition, and action | Neuropsychopharmacology - Nature.com","Meta-analysis of human prediction error for incentives, perception, cognition, and action | Neuropsychopharmacology  Nature.com",2022-01-11,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxMzg2LTAyMS0wMTI2NC0z0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
"Facebook Antitrust Suit Can Move Forward, Judge Says - The New York Times","Facebook Antitrust Suit Can Move Forward, Judge Says  The New York Times",2022-01-11,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMDEvMTEvdGVjaG5vbG9neS9mYWNlYm9vay1hbnRpdHJ1c3QtZnRjLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
"Lawsuit aiming to break up Facebook group Meta can go ahead, US court rules - The Guardian","Lawsuit aiming to break up Facebook group Meta can go ahead, US court rules  The Guardian",2022-01-12,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjIvamFuLzEyL2xhd3N1aXQtYWltaW5nLXRvLWJyZWFrLXVwLWZhY2Vib29rLWdyb3VwLW1ldGEtY2FuLWdvLWFoZWFkLXVzLWNvdXJ0LXJ1bGVz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
"The Ares meta is so overpowered, Valorant pro players are spamming it - ONE Esports","The Ares meta is so overpowered, Valorant pro players are spamming it  ONE Esports",2022-01-12,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lm9uZWVzcG9ydHMuZ2cvdmFsb3JhbnQvYXJlcy1tZXRhLW92ZXJwb3dlcmVkLXNwYW1taW5nLWl0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.oneesports.gg', 'title': 'ONE Esports'}"
"FTC antitrust lawsuit against Meta can proceed, judge rules - Business Insider","FTC antitrust lawsuit against Meta can proceed, judge rules  Business Insider",2022-01-12,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vcnVsaW5nLWZ0Yy1tZXRhLWZhY2Vib29rLWxhd3N1aXQtaW5zdGFncmFtLXdoYXRzYXBwLWNhbi1wcm9jZWVkLTIwMjItMdIBamh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vcnVsaW5nLWZ0Yy1tZXRhLWZhY2Vib29rLWxhd3N1aXQtaW5zdGFncmFtLXdoYXRzYXBwLWNhbi1wcm9jZWVkLTIwMjItMT9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
Twitch TV Show 'Meta' Explained - GameRant,Twitch TV Show 'Meta' Explained  GameRant,2022-01-11,https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vZ2FtZXJhbnQuY29tL3R3aXRjaC10di1zaG93LW1ldGEtZXhwbGFpbmVkLWRtY2Ev0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://gamerant.com', 'title': 'GameRant'}"
Meta goes remote to capture EU talent - DW (English),Meta goes remote to capture EU talent  DW (English),2022-01-11,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmR3LmNvbS9lbi9tZXRhLXR1cm5zLXRvLXJlbW90ZS13b3JrLWFzLWl0LWV4cGFuZHMtYWNyb3NzLWV1cm9wZS9hLTYwMzkwNDIz0gFWaHR0cHM6Ly9hbXAuZHcuY29tL2VuL21ldGEtdHVybnMtdG8tcmVtb3RlLXdvcmstYXMtaXQtZXhwYW5kcy1hY3Jvc3MtZXVyb3BlL2EtNjAzOTA0MjM?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.dw.com', 'title': 'DW (English)'}"
Meta Is Immune to Scandal—Except When It Comes to Employee Morale - Bloomberg,Meta Is Immune to Scandal—Except When It Comes to Employee Morale  Bloomberg,2022-01-13,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIyLTAxLTEzL21ldGEtaXMtaW1tdW5lLXRvLXNjYW5kYWwtZXhjZXB0LXdoZW4taXQtY29tZXMtdG8tZW1wbG95ZWUtbW9yYWxl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
4 Innovations That Give a Sneak Peek Into the Metaverse - Inc.,4 Innovations That Give a Sneak Peek Into the Metaverse  Inc.,2022-01-13,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmluYy5jb20vZ2FicmllbGxlLWJpZW5hc3ovZmFjZWJvb2stbWV0YXZlcnNlLW1ldGEtcGF0ZW50LXJldmlldy5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.inc.com', 'title': 'Inc.'}"
"Lawsuit aiming to break up Facebook group Meta can go ahead, US court rules - The Guardian","Lawsuit aiming to break up Facebook group Meta can go ahead, US court rules  The Guardian",2022-01-12,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjIvamFuLzEyL2xhd3N1aXQtYWltaW5nLXRvLWJyZWFrLXVwLWZhY2Vib29rLWdyb3VwLW1ldGEtY2FuLWdvLWFoZWFkLXVzLWNvdXJ0LXJ1bGVz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
UK class action lodged against Meta seeks $3.1B for breach of competition law - TechCrunch,UK class action lodged against Meta seeks $3.1B for breach of competition law  TechCrunch,2022-01-13,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMi8wMS8xMy91ay1jbGFzcy1hY3Rpb24tbG9kZ2VkLWFnYWluc3QtbWV0YS1zZWVrcy0zLTFibi1mb3ItYnJlYWNoLW9mLWNvbXBldGl0aW9uLWxhdy_SAXRodHRwczovL3RlY2hjcnVuY2guY29tLzIwMjIvMDEvMTMvdWstY2xhc3MtYWN0aW9uLWxvZGdlZC1hZ2FpbnN0LW1ldGEtc2Vla3MtMy0xYm4tZm9yLWJyZWFjaC1vZi1jb21wZXRpdGlvbi1sYXcvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
Privacy problems with the ‘metaverse’ - The Washington Post,Privacy problems with the ‘metaverse’  The Washington Post,2022-01-13,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjIvMDEvMTMvcHJpdmFjeS12ci1tZXRhdmVyc2Uv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
"The Ares meta is so overpowered, Valorant pro players are spamming it - ONE Esports","The Ares meta is so overpowered, Valorant pro players are spamming it  ONE Esports",2022-01-12,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lm9uZWVzcG9ydHMuZ2cvdmFsb3JhbnQvYXJlcy1tZXRhLW92ZXJwb3dlcmVkLXNwYW1taW5nLWl0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.oneesports.gg', 'title': 'ONE Esports'}"
"FTC antitrust lawsuit against Meta can proceed, judge rules - Business Insider","FTC antitrust lawsuit against Meta can proceed, judge rules  Business Insider",2022-01-12,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vcnVsaW5nLWZ0Yy1tZXRhLWZhY2Vib29rLWxhd3N1aXQtaW5zdGFncmFtLXdoYXRzYXBwLWNhbi1wcm9jZWVkLTIwMjItMdIBamh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vcnVsaW5nLWZ0Yy1tZXRhLWZhY2Vib29rLWxhd3N1aXQtaW5zdGFncmFtLXdoYXRzYXBwLWNhbi1wcm9jZWVkLTIwMjItMT9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
Got a Meta Offer: Microsoft Staff Defect to Rival to Help Build Metaverse - Tech.co,Got a Meta Offer: Microsoft Staff Defect to Rival to Help Build Metaverse  Tech.co,2022-01-13,https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vdGVjaC5jby9uZXdzL21pY3Jvc29mdC1lbXBsb3llZXMtZGVmZWN0LW1ldGHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tech.co', 'title': 'Tech.co'}"
Meta monopoly case from FTC given go-ahead - BBC.com,Meta monopoly case from FTC given go-ahead  BBC.com,2022-01-12,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTU5OTY4NTY10gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNTk5Njg1NjUuYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
"Meta-Facebook, Not A So Cool Place To Work Anymore - TheStreet","Meta-Facebook, Not A So Cool Place To Work Anymore  TheStreet",2022-01-12,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vdGVjaG5vbG9neS9tZXRhLWZhY2Vib29rLW5vdC1hLXNvLWNvb2wtcGxhY2UtdG8td29yay1hbnltb3Jl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}"
Attorney General Bonta Appeals Ruling in Facebook Antitrust Lawsuit - California Department of Justice,Attorney General Bonta Appeals Ruling in Facebook Antitrust Lawsuit  California Department of Justice,2022-01-14,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vb2FnLmNhLmdvdi9uZXdzL3ByZXNzLXJlbGVhc2VzL2F0dG9ybmV5LWdlbmVyYWwtYm9udGEtYXBwZWFscy1ydWxpbmctZmFjZWJvb2stYW50aXRydXN0LWxhd3N1aXTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://oag.ca.gov', 'title': 'California Department of Justice'}"
Meta Is Immune to Scandal—Except When It Comes to Employee Morale - Bloomberg,Meta Is Immune to Scandal—Except When It Comes to Employee Morale  Bloomberg,2022-01-13,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIyLTAxLTEzL21ldGEtaXMtaW1tdW5lLXRvLXNjYW5kYWwtZXhjZXB0LXdoZW4taXQtY29tZXMtdG8tZW1wbG95ZWUtbW9yYWxl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
The FTC is reportedly investigating Meta's VR division for antitrust violations - The Verge,The FTC is reportedly investigating Meta's VR division for antitrust violations  The Verge,2022-01-14,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIyLzEvMTQvMjI4ODQxOTgvZnRjLXN0YXRlLWFnLWludmVzdGlnYXRpbmctbWV0YS1mYWNlYm9vay12ci1vY3VsdXMtYW50aXRydXN00gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
The FTC is reportedly probing Meta’s VR business for antitrust violations - TechCrunch,The FTC is reportedly probing Meta’s VR business for antitrust violations  TechCrunch,2022-01-14,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMi8wMS8xNC90aGUtZnRjLWlzLXJlcG9ydGVkbHktcHJvYmluZy1tZXRhcy12ci1idXNpbmVzcy1mb3ItYW50aXRydXN0LXZpb2xhdGlvbnMv0gFvaHR0cHM6Ly90ZWNoY3J1bmNoLmNvbS8yMDIyLzAxLzE0L3RoZS1mdGMtaXMtcmVwb3J0ZWRseS1wcm9iaW5nLW1ldGFzLXZyLWJ1c2luZXNzLWZvci1hbnRpdHJ1c3QtdmlvbGF0aW9ucy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
4 Innovations That Give a Sneak Peek Into the Metaverse - Inc.,4 Innovations That Give a Sneak Peek Into the Metaverse  Inc.,2022-01-13,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmluYy5jb20vZ2FicmllbGxlLWJpZW5hc3ovZmFjZWJvb2stbWV0YXZlcnNlLW1ldGEtcGF0ZW50LXJldmlldy5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.inc.com', 'title': 'Inc.'}"
Privacy problems with the ‘metaverse’ - The Washington Post,Privacy problems with the ‘metaverse’  The Washington Post,2022-01-13,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjIvMDEvMTMvcHJpdmFjeS12ci1tZXRhdmVyc2Uv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
‘Scream’ at 25: How Meta Can You Get? - The New York Times,‘Scream’ at 25: How Meta Can You Get?  The New York Times,2022-01-14,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMDEvMTQvbW92aWVzL3NjcmVhbS1tb3ZpZS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
Meta sued for £2.3bn over claim Facebook users in UK were exploited - The Guardian,Meta sued for £2.3bn over claim Facebook users in UK were exploited  The Guardian,2022-01-14,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjIvamFuLzE0L21ldGEtc3VlZC1mb3ItMjNibi1vdmVyLWNsYWltLWZhY2Vib29rLXVzZXJzLWluLXVrLXdlcmUtZXhwbG9pdGVk0gF0aHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3RlY2hub2xvZ3kvMjAyMi9qYW4vMTQvbWV0YS1zdWVkLWZvci0yM2JuLW92ZXItY2xhaW0tZmFjZWJvb2stdXNlcnMtaW4tdWstd2VyZS1leHBsb2l0ZWQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
The New Scream Is a Meta-Horror Film About Meta-Horror Films - Reason,The New Scream Is a Meta-Horror Film About Meta-Horror Films  Reason,2022-01-14,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vcmVhc29uLmNvbS8yMDIyLzAxLzE0L3RoZS1uZXctc2NyZWFtLWlzLWEtbWV0YS1ob3Jyb3ItZmlsbS1hYm91dC1tZXRhLWhvcnJvci1maWxtcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://reason.com', 'title': 'Reason'}"
Facebook Sued For Billions Over Harvesting People's Data - Newsweek,Facebook Sued For Billions Over Harvesting People's Data  Newsweek,2022-01-14,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3Lm5ld3N3ZWVrLmNvbS9mYWNlYm9vay1zdWVkLWJpbGxpb25zLW92ZXItaGFydmVzdGluZy1wZW9wbGVzLWRhdGEtMTY2OTM1MtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.newsweek.com', 'title': 'Newsweek'}"
Why The Microsoft-Activision Deal Is Good For Mark Zuckerberg And Meta - Forbes,Why The Microsoft-Activision Deal Is Good For Mark Zuckerberg And Meta  Forbes,2022-01-18,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYWJyYW1icm93bi8yMDIyLzAxLzE4L21pY3Jvc29mdC1hY3RpdmlzaW9uLW1ldGEtZmFjZWJvb2stbWV0YXZlcnNlLW1hcmstenVja2VyYmVyZy_SAXRodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2FicmFtYnJvd24vMjAyMi8wMS8xOC9taWNyb3NvZnQtYWN0aXZpc2lvbi1tZXRhLWZhY2Vib29rLW1ldGF2ZXJzZS1tYXJrLXp1Y2tlcmJlcmcvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
Meta Wants to Track Your Eyes and Face in the Metaverse: Patents - Business Insider,Meta Wants to Track Your Eyes and Face in the Metaverse: Patents  Business Insider,2022-01-18,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWV0YS1tZXRhdmVyc2UtcGF0ZW50cy10cmFjay1leWUtbW92ZW1lbnQtZmFjaWFsLWV4cHJlc3Npb25zLWZhY2Vib29rLXp1Y2tlcmJlcmctMjAyMi0x0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
TechScape: the US government may be one step closer to breaking up Meta - The Guardian,TechScape: the US government may be one step closer to breaking up Meta  The Guardian,2022-01-19,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjIvamFuLzE5L3RlY2hzY2FwZS1icmVha2luZy11cC1tZXRh0gFNaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3RlY2hub2xvZ3kvMjAyMi9qYW4vMTkvdGVjaHNjYXBlLWJyZWFraW5nLXVwLW1ldGE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
The Drum - The Drum,The Drum  The Drum,2022-01-19,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnRoZWRydW0uY29tL29wZW4tbWljL2ludHJvZHVjaW5nLW1ldGEtd2hhdC1pcy10aGUtbWV0YXZlcnNlLWFuZC13aGF0LWRvZXMtaXQtbWVhbi1mb3IteW91ci1icmFuZHPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thedrum.com', 'title': 'The Drum'}"
"It's Time for the Smart, Wisecracking 'Meta-Movie' to Die - VICE","It's Time for the Smart, Wisecracking 'Meta-Movie' to Die  VICE",2022-01-19,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LnZpY2UuY29tL2VuL2FydGljbGUvamdtamE0L3doeS1hcmUtZmlsbXMtc28tc2VsZi1hd2FyZS1ub3fSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.vice.com', 'title': 'VICE'}"
10 Meta Horror Movies to Watch After 'Scream' - IndieWire,10 Meta Horror Movies to Watch After 'Scream'  IndieWire,2022-01-18,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LmluZGlld2lyZS5jb20vZ2FsbGVyeS9iZXN0LW1ldGEtaG9ycm9yLW1vdmllcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.indiewire.com', 'title': 'IndieWire'}"
"Supernatural: Every Meta Episode, Ranked by IMDb - Screen Rant","Supernatural: Every Meta Episode, Ranked by IMDb  Screen Rant",2022-01-18,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vc2NyZWVucmFudC5jb20vc3VwZXJuYXR1cmFsLW1ldGEtZXBpc29kZXMtcmFua2VkLWltZGIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://screenrant.com', 'title': 'Screen Rant'}"
